Content,Label
"""dép đẹp đi rất ấm. thank shop""",0
"""Mua 3 bình thì 1 bình bị như hình. Chừa cái tật ham sale""",1
"""Ko có phiếu bảo hành hả shop. Vs e thấy chạy đc 4 kim thôi ạ""",0
"""- Sách không phiên âm tên nhân vật là điểm sáng duy nhất lẻ loi ở đây- Dù đã đổi sách đến lần thứ 2 nhưng sách vẫn bị như hình""",1
"""Hàng rất đẹp. Form giày chuẩn. Mình rất hàng lòng đóng gói đẹp. Mình đã mua thêm đôi nữa""",0
"""Hàng đẹp phục vụ tốt""",0
"""Shop bọc hàng kỹ cẩn thận và đẹp. Chai t4 mua của shop. Chất lượng tuyệt vời""",0
"""Nút home cảm ứng ở trong màn hình sẽ là một thất bại tiếp theo của Sony""",1
"""Sản phẩm quá khác mô tả dat hang mot dang giao hang mot neo""",1
"""Giao hàng nhanh lắm ạ mong là dùng hợp với da. Em cảm ơn chị nhiều nha.""",0
""" Chất lượng sản phẩm rất kém. Lam dung theo huong dan cai dat ma may ko hien mau xanh la sao ? Thu ket noi voi dien thoai thi len 5 vach cang det nhung lai la ao. Reset may lan lam lai van tuong tu. Can doi lai cai khac""",1
"""phí vận chuyển cao nên tổng chi phí của khách hàng thành ra mua hơi đắt""",1
"""Ok chất lượng rất tốt mask xịn nhưng mình ko thích thái độ phục vụ của shop tý nào cả nhắn tin ko thèm rep nhưng thôi vẫn cho 5 sao :) mong shop rút kinh nghiệm""",0
""" Chất lượng sản phẩm tuyệt vời  Đóng gói sản phẩm tốt   Shop phục vụ tận tình """,0
""" Shop phục vụ rất tốt. Chưa dùng nhưng đánh giá tinh thần phục vụ""",0
""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Hàng quá ngon trong tầm giá hi vọng là bền :3""",0
"""Thất vọng ko như mong đợi""",1
"""Hàng nhái. From giầy kg đẹp. Phù hợp với giá tiền đã giảm. Chứ kg như hàng quãng cáo. Đóng gói sản phẩm rất đẹp và chắc chắn""",0
"""Shop bán hàng lừa đảo...chúng tôi mún đổi hàng ko dc shop liên he.giao hàng ko đúng sản phẩm...""",1
"""dịch vụ thì tốt nhưng điện mua về mới sài có một ngày thì bị hư rồi.""",1
"""Hàng check chuẩn. Bọt mịn. Nhưng mùi không ưng lắm. Có salicylic nên rửa mặt xong hơi bị khô. Rửa tối hôm trước hôm sau dậy mặt không bị đổ dầu nhiều như trước. Còn trị được mụn không thì phải dùng dài dài mới biết đc. Nói chung là ưng😘😘""",0
"""Đọc xong không thấy được nội dung cốt lõi mà Tác Giả muốn nói đến nội dung không để lại ấn tượng mấy.""",1
"""Giao hàng nhanh. Tư vấn nhiệt tình hỉ có điều mình kêu gửi màu vàng lại gửi màu tím""",0
""" Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất lâu  không bị vỡ """,0
""" Shop phục vụ rất tốt. Tks shop nhiều ạ!""",0
"""Mua lần 2 rồi giá rẻ hàng tốt gói kĩ.""",0
"""Bán hàng không trung thực nói là tặng cái chén có nắp hình thú mà không có trẻ nhà mình háo hức chờ cái chén vậy mà không có  nó giận không thèm ăn mì luôn. Buồn. mặc dù không đáng bn tiền ? Thời gian giao hàng rất nhanh""",1
"""Bánh gạo rất ngon. Rán ăn hơi ngấy. Nhưng nấu chung với mì Koreno Jumbo rất hợp!  Sẽ ủng hộ shop dài dài!""",0
"""Tại sao giao thông Hà Nội hỗn loạn vì quá nhiều xe máy ?""",0
""" Chất lượng sản phẩm rất kém cong vênh ko khớp máy quá thất vọng """,1
"""Ổn so với tầm giá""",0
"""Sản phẩm đúng giá 169k. Tạm được thôi chứ ko phải giá 1.100k chắc ko ai mua.""",0
"""Áo thì đẹp nhưng mình đặt size to nhất mà sao giao áo size nhỏ xíu ah. Mặc cho thằng nhỏ k vừa chán shop thiệt.""",0
"""Mình dùng một lần rồi và rất ưng em này luôn mặt nạ mỏng vừa đắp lên là ôm sát khuôn mặt nên khá khó chỉnh sửa ==' nhưng lúc gỡ ra da mặt mềm mịn và khá bóng dưỡng chất lại rất nhiều. Nói chung rất ok nhe""",0
"""Thất vọng vì bìa sách không như hình của tiki giao bán lúc đầu định mua quyển này cũng chỉ vì bìa nó lung linh quá.  :'( nhưng nội dung truyện thì hay. Không thể gọi là hài lòng mà cũng không thể nói là thất vọng hoàn toàn đc.""",1
"""Ruột nhựa không phải ruột inox. Rất thất vọng. Yêu cầu đổi trả sản phẩm""",1
"""Hàng đẹp. Đóng gói đẹp""",0
""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Rất đáng tiền Thời gian giao hàng rất nhanh""",0
"""Kém nhiều so với mô tả ! Cũng chậc lưỡi  âu cũng là 1 phần hoài cổ !""",1
"""Treo ĐẦU DÊ bán THỊT CHÓ.... Hàng ko đún như mô tả giới thiệu. HÀNG TÀU - KÉM CHẤT LƯỢNG... Chất lượng sản phẩm rất kém.... Rất không đáng tiền...  Chất lượng sản phẩm rất kém..""",1
"""túi cứng đơ nhìn bự hơn so vs trong hình""",1
"""Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn.  Rất đáng tiền""",0
"""Giao hàng hộp móp méo lấy sạc ra nhìn giống như đã xài rồi""",1
"""Ọp ẹp .lắc mấy cái bung ra gãy .ko nên mua """,1
"""Nói chunbg là sản phẩm được dùng thử tháng xem thế nào đã""",0
"""Chẳng thấy vòng tỳ hưu đâu""",0
""" Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Giày đi vừa chân lại êm nữa. Sẽ tiếp tục ủng hộ shop. Nhưng mà hai cái vòng này màu hơi khác nhau thì phải.  Thời gian giao hàng rất nhanh""",0
"""nhu hang ma""",1
"""Đưa nhầm size to. Giày hơi cứng""",1
""" Chất lượng sản phẩm kém hàng bị lỗi khá nhiều em hơi thất vọng """,1
"""Đồ rất yêu. Giao hàng nhanh""",0
"""Hàng ko đúng mẫu""",1
"""Búa nhỏ nhẹ quá ! Không như mong đợi...""",1
"""Chất lượng không được như mong đợi! """,1
"""Giao hàng nhanh..chất lượng không được như quảng cáo..tóc khô và không phục hồi được chẻ ngọn""",1
"""Shop ship nhầm size ib mà k rep mà ở cùng xã chứ xa xôi gì đâu""",1
""" Shop phục vụ tốt sản phẩm tốt""",0
"""Đẹp hơn cả mong đợi sẽ ủng hộ dài dài  Hết sức ưng ý lun ạ  😘😘😘😘😘😘😘""",0
"""tràn rất thích ve san phạm nay""",0
""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng hơi bị chậm. Shop nên mở thêm giao hàng tiết kiệm vì phí vc thấp hơn giao hàng lại nhanh hơn nữa.""",0
""" Chất lượng sản phẩm kém loa nghe nhỏ không bas.""",1
"""Cho 1 sao vì đặt chuột mã 110x nhưng lại giao 110Chat k trả lời Chẳnv lẽ có mấy chục mà trả hàng""",1
"""Chất lượng phù hợp với giá tiền. Đồng hồ unisex nhưng mặt khá nhỏ mình nghĩ nữ đeo sẽ đẹp hơn nam nhiều. Nói chung là khá ưng. Giao hàng khá nhanh chỉ mất tầm 3 ngày từ HCM ship ra Hải Phòng thôi! Shop uy tín. Có thể tin tưởng được""",0
"""Đóng gói hơi sơ sài. Hàng chất lượng ok. Tưởng k nhiều mà nhiều không tưởng :)) nhận hàng thấy 1 thùng mà hãi 😂""",0
"""sách k hay........             abcdxyzjcjsjcjdufif""",1
"""Camera thi dung duoc.tang the nho hong khong dung duoc.may uy tin vay lan sau khong dam mua nua""",1
"""thất vọng thật sự  không có lần sau nửa ý thức shop quá kém """,1
"""Sản phẩm đúng size đúng màu! Ổn""",0
"""fake lòi mua bn thứ ở dây và hôm nay vs biết bị dih hang fake kem tri mun pair limpit thực phẩm chức năng fake lòi ra  bạn m ở nhật gio m biết bị dinh fake lâu nthe srm rosete nữa  còn chặn nick nua khốn nạn""",1
"""Chất lượng sản phẩm kém pin sài rất kém. mắt đọc có phần không ổn định ở sản phẩm này . chế độ bảo hành sản phẩm không rõ ràng.""",1
""" Shop phục vụ rất tốt Nhưng mặt đồng hồ k giống như mình đã đặt""",0
"""Hang rat tot  Rất đáng tiền Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt. Ung ho tiep""",0
""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Sẽ ubgr hộ shop dài dài """,0
"""Giao hàng nhanh.đóng hàng chắc chắnnếu có hiệu quả e sẽ ủng hộ lâu dài""",0
""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Lần đầu mua nhưng hài lòng lắm.Cảm ơn shop nhé.Giầy mang ôm chân đẹp lăm luôn .💖""",0
"""Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh. Shop bán phải nói cực rẻ và chất lượng rất tốt <3 """,0
"""Sản phẩm hoàn toàn không đúng với chất lượngĐóng gói sơ sài Nhìn như một miếng vải lau nhà Tại sao các bạn có thể giao một sản phẩm như vậy cho khách hàng?""",1
""" Chất lượng sản phẩm rất kém . Sp ko pải của Osaka thất vọng""",1
""" Chất lượng sản phẩm tuyệt vờisản pham tuyet lại dk shop tặng quac nữa ...love """,0
"""Khan mong. Tien nao cua do""",0
"""Shop phục vụ rất kémgiao 2 cái khay mà nắp trầy trụa tùm lum cứ như hàng xài rồi nt thì bảo thông cảm đổ thừa cho vận chuyển rồi thôi ko hề có hướng giải quyết.Trong khi đã kêu kiểm hàng kĩ trước khi giao cho khách rồi. Trong khi hàng dc đóng gói rất kĩ càng. Làm ăn như vầy thì có ai dám mua lần 2""",1
"""Đặt 6plus gửi 6s""",1
"""K chống nước.... như giới thiệu""",1
"""Chất lượng sản phẩm rất kém Shop phục vụ rất kémCỰC KÌ VÔ TRÁCH NHIỆM VỚI SP KO CHỊU TEST THỬ KĨ. LÀM GÌ CÓ CÁI QUẠT NÀO MÀ SỐ 1 SỐ 3 LẠI CHẠY MỨC GIÓ Y NHƯ NHAU? KHÔNG BIẾT CÓ BẠN NÀO MUA BỊ TRƯỜNG HỢP NHƯ CỦA MÌNH KHÔNG? SHOP THÌ 1 MỰC ĐỔ LỖI CHO NXS NHƯNG CHÍNH TAY CÁC BẠN GIAO SP LỖI CHO KH""",1
""" Đóng gói sản phẩm rất đẹp và chắc chắn  hơi lỗi  phần nách nhưng chấp nhận dk """,0
"""Mùi hắc qúa...nghe hơi bị nhức đầu""",0
""" Chất lượng sản phẩm rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém""",1
"""pin ngon  Rất đáng tiền""",0
"""Khô gà ngon lắm luôn đóng gói hàng đẹp và rất cẩn thận. Nói chung mình rất hài lòng. Ăn hết mình sẽ tiếp tục ủng hộ shop.""",0
"""Chất son cực mềm cực thích màu lại xinh lắm thích quá đi mua hàng lần 2 ở ship vẫn chim ưng nma shop nên đóng hàng vào hộp chứ bọc có 1c túi bên ngoài dễ bị rách lắm""",0
"""Chat sau.mong k dep""",1
"""Dép đẹp ghê luôn á<3""",0
"""Đặt màu đen nhưng shop giao màu xanh. Phản hồi vs shop nhưng shop ko có phương án j trả lời cả""",1
""" Chất lượng sản phẩm tuyệt vời rất ngon chất lượng""",0
"""Tại sao k có băng keo đục vâyh""",0
"""Giống hìnhnhung day rộng .ko biết la co thao mất dc ko""",0
"""Đẹp quá trời quá đất hà""",0
"""Vải thun k phải vải cotton k đẹp như hình""",1
""" Chất lượng sản phẩm tuyệt vời. Đẹp. Giá rẻ""",0
"""Ngon lắm ạ """,0
"""Day cứng.  Đúng là tiền nào của đấy Chất lượng sản phẩm kém""",1
"""Vô cùng hài lòng với số tiền bỏ ra... Đóng gói sản phẩm rất đẹp và chắc chắn... Shop phục vụ rất tốt và nhiệt tình... Quất luôn 2 cái sẽ ủng hộ tiếp""",0
""" Bánh ngon""",0
"""Shop giao nhầm sz. Đặt 4 áo sz2 lại gửi 2 áo sz 2 và 2 áo sz 3. """,0
""" Chất lượng sản phẩm tuyệt vời.  Đóng gói sản phẩm rất đẹp và chắc chắn. Shop phục vụ rất tốt. Rất đáng tiền. Thời gian giao hàng rất nhanh 😉😉""",0
"""Hàng TQ""",1
""" Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Son màu đẹp nhưng mau trôi""",0
""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Sim xai tot nha shop""",0
"""Giá rẻ. Dùng 1 thời gian xem thế nào """,0
"""Giày êm hàng tương đối giống hình. Phần lót giày hơi lỗi 1 xíu""",0
""" Chất lượng sản phẩm xài được mịn da mọi người nên dùng thử.""",0
"""Quá đẹp😍""",0
"""Sinh con gái tốn tiền thật áh cứ thấy đồ đẹp là nhịn k dc àh""",0
"""Mới dùng được vài hôm chưa thấy tác dụng! ☺️""",0
"""Đm cái shop rẻ rách gói hàng thiếu bố mày 2 cái đồng hồ phát sáng mà vẫn lấy tiền như đúng r đm Thời gian giao hàng rất chậm Rất không đáng tiền Đóng gói sản phẩm rất kém Chất lượng sản phẩm rất kém""",1
"""Một số đã hết mực  Chất lượng sản phẩm kém""",1
"""Hôm trước mua 1 cái rất hài lòng hôm nay mua thêm 2 cái vẫn thấy rất hài lòng giao hàng rất nhanh chỉ hơn 1 nhày là có hàng""",0
""" Chất lượng sản phẩm tuyệt vời  sản phẩm cần được kiểm tra lâu dài  tạm cho trước 5 sao""",0
""" Thời gian giao hàng rất nhanh . Hàng giống như hình mô tả . đóng gói cẩn thận""",0
"""Rất là ngon mọi người nên mua ăn """,0
""" Chất lượng sản phẩm tuyệt vời! mỗi tội đạt 2l mới đc.""",0
"""Không hiểu sao mình đổi qua Lactacyd lại bị dị ứng (Trước đây mình toàn xài PH Care và chưa xài Lactacyd bao giờ). Mình mua ở siêu thị lớn nên không phải hàng giả. Da mình bị nóng rát...vô cùng khó chịu. Có thể do dung dịch này không phù hợp với độ PH của da mình chăng?""",1
""" Excellent product  quality Excellent packaging Hàng chuẩn... 👍""",0
"""thất vọng vô cùng. tiki nói là mút dày mà khi nhận hàng là cái lông gì mình ko hiểu nổi.""",1
"""""Các hảng sản xuất hay dùng chiêu bài: tiện lợi, tiến bộ, sành điệu.v.v... tất cả chỉ một mục đích duy nhất: moi tiền người dùng. Còn những chi tiết kỹ thuật nào chưa khắc phục được thì cứ lờ đi mà thôi.""""",0
"""Bo mạch ổn áp không sử dụng được!!! Giao hàng chậm hơn dự kiến !""",1
""" Chất lượng sản phẩm tuyệt vời sp rất ok chính hãng""",0
""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Rất đáng tiền. Nếu shop đóng thành 2 hộp 500gr sẽ tiện hơn""",0
"""Giao hàng nhanh sản phẩm dùng tốt trong tầm giá.""",0
""" Đóng gói sản phẩm rất kém!gh lại k đủ sp k đc đóng gói!sẽ k bao h mua hg tại đây lần nào nữa!bây h shop chỉ bán lấy tiền thôi k quan tâm đến khách hàng gì đâu!Quá thất vọng""",1
"""Son rất tệ bở nên khi sử dụng được 1 lần thì sẽ gãy son làm thâm môi chất lượng như son giả""",1
"""Tư vấn thì nói giày form ôm đi tăng 1 size. Chân mình 255 mà đặt đôi 41 là 260 mà về rộng thừa chân cả 2cm. Giờ k lẽ dục đôi giày. Đổi thì không cho đổi. """,1
"""không ổn cho lắm. khó sữ dụng. đầu + (dương) vào bình điện . bị xúc ra khi nhận hàng.""",1
"""Shop giải quyết khiếu nại  thắc mắc của khách rất nhanh và chuyên nghiệp sản phẩm hàng authentic vô cùng ưng ý""",0
""" Rất đáng tiền. Sách đẹp.Chữ in rõ ràng.""",0
"""Đồng hồ đẹp lắm shop nhá. Shop dịch vụ cũng rất tốt ạ. Nói chung là rất hài lòng khi mua hàng của shop. Vote cho shop ạ""",0
"""Hàng tạm ổn so với giá tiền đã bỏ ra Đóng gói rất chắn chắn và giao hàng cũng rất nhanh""",0
"""Không được như ý cho lắm .cần không được 2m4 """,1
"""Date xoá nhẹ cũng nhoè cả date. Sợ hàng giả""",1
""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Néu dây kéo tốt hơn và ở bên trong đẹp hơn """,0
""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thank shop nhiều hàng chuẩn giá siêu tốt """,0
"""Bằng nhựa có mùi khó chịu nên khi chế rất khó uống""",1
"""Nắp trong của sản phẩm có vẻ bị lỗi sau khoảng 4-5 lần sửa dụng thì hay bị tuột nếu vặn chặt thì không ấn được để rót nếu để lỏng thì lại bị rơi các phần ra  khi rót nước thì hay bị chảy ra ngoài không đóng khít bình được""",1
"""Chất lượng sp kém ko phải da. Nói chung tiền nào của nấy""",1
"""Chưa dùng chưa pít chất lượng ra sao nhưng mà mẫu mã rất đa dạng """,0
""" Chất lượng sản phẩm tuyệt vời Gái lại rẻ  Cảm ơn shop""",0
"""Đẹp quá xem một lần rồi cất vô tủ kính 😁""",0
"""Cảm ơn shop máy dùng tốt nước ép đặc ko phân tầng shop rất nhiệt tình và có trách nhiệm với khách. M rất hài lòng!!! Chúc shop luôn phát triển!""",0
"""Núm mềmbé rất thích.sẽ tiếp tục ủng hộ shop""",0
"""Chất lượng dùng ok.đẹp .dùng tốt""",0
""" rất tuyệt vời!! Chất phấn đánh lên mịn da dã man luôn 😍 bạn nào da ít khuyết điểm nên mua loại này!! Nc là cực thích luôn ❤️❤️❤️ Da trắng mình sài tone 23 thấy khá ổn """,0
"""Hàng đẹp k uổng công chờ đợi. Giao hàng hơi lâu thôi. Có shop tin tưởng để mua đồ cho con r. Sẽ ủng hộ shop dài dài 😁""",0
"""dày quá xấu. mốp méo. cứng không mang được mua bán rẻ lại cho. bao nhiêu cũng được.""",1
"""Mới mua cách đây 1 tuần bật 16 độ mà chạy như máy quạt. Đang chờ TIKI lấy mấy về hãng check""",1
"""Giao hàng nhanh sim sử dụng tuyệt vời""",0
"""2 tuần trước mình có mua miếng dán. Vừa dán xong xài đc nữa ngày không hiểu tự nhiên lại có vết nứt cuối màng hình. Mình gửi khiếu nại cho tiki nhưng chủ shop ko cho đổi trả. Mình thấy vết nứt cũng nhỏ nên cũng cho qua hôm nay tự nhiên lại có vết nứt phía trên màng hình???. Miếng dán quảng cáo chống trày chống vân tay mà lại nứt màng hình + dính vân tay rất nhiều mọi người không nên mua ở shop này.""",1
"""Đẹp và chắc chắn shop ơi""",0
""" Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Shop phục vụ rất tốt. """,0
"""Giao hàng siêu nhanhkhá bất ngờ và vui khi shop tặng kèm quà""",0
"""Ăn ngon ít cay. Thế này còn mua dài dài""",0
"""Cực kỳ không hài lòng về sp! Mặt kính vỡ tan tành bên trong lẫn ngoài bụi bửn vô cùng! Ô để đồng hồ gần như chuỷen thành màu ố bửn! NEVER SAY AGAIN""",1
"""Máy còn khoảng 60%.  Chế độ rung kêu như bị lỏng ốc. Camera trước sau bị mờ nghe gọi còn dc.  Đang cần máy gọi nên đành Sài tạm.""",1
"""Chất lượng sản phẩm kém máy lỗi thì lấy lí do không cho trả lại cũng không chịu bảo hành. Shop làm ăn không có chút uy tín nào!""",1
"""Sản phẩm không có vấn đề gì nhưng ghét cách cskh của shop. Giao hàng cho bên vận chuyển thì chậm pm thì không trả lời. Khách hỏi toàn hôm sau mới rep. Thậm chí cả 3 hôm sau. Không bao giờ mua lại.""",1
""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắnhàng rất tốt""",0
""" Đóng gói sản phẩm kém. """,1
""" Chất lượng sản phẩm rất kém Rất không đáng tiền vo tac dung dung ai mua .dung thuoc met moi kho chiu """,1
"""Hàng ghi made in mỹ nhưng mã vạch lại ở Việt Nam. Nhiều Hạt đã mốc """,1
""" Chất lượng sản phẩm tốt  Thời gian giao hàng rất nhanh Rất đáng tiền Đóng gói sản phẩm rất đẹp và chắc chắn""",0
""" Chất lượng sản phẩm rất kém. Dán xong có bột khí""",1
""" Chất lượng sản phẩm rất kémhàng giao ko đúng hãng. Shop phục vụ rất kém. Phải mất phí trả hàng lại. """,1
"""Rất đáng tiền Mình mới dùng thất rất ok nhé! Nóng nhanh dễ dùng nói chung với giá tiền đó thì quá ổn ạ!""",0
"""Chất dầy. Tốt""",0
"""Nút gài k gài đk""",1
"""Mình mua tương đối nhiều sách trên Tiki lúc mua thi mình cũng đã lên kênh vtc9 xem họ nhân xét về cuốn này và cuối cùng mình quyết định đặt mua mặc dù mẹ mình cũng khuyên là cuốn này không cần thiết và thực sự nó quá phí tiền chứ không phải vừa. Mấy trò dạy trong đấy thấy rất bình thường và quá cơ bản ví dụ như cách dạy luộc trứng lòng đào luộc theo đúng thời gian như trong sách hướng dẫn thì trứng chín chuyển thành màu đen lâu rồi hay như cách bọc quà sao cho khéo mình thấy  không những còn không khéo mà còn rất cổ và cũ ý. Nói chung là mình không có ý dìm nói xấu đâu nhưng thực sự mình không thấy bổ ích. """,1
"""Trà ngon lắm ne""",0
""" Chất lượng sản phẩm tuyệt vời Cảm ơn bạn đã ủng hộ 😍😍 Shopee: tito2014 Chuyên đồ chơi cho bé các loại thảm chơi thảm trang trí xe đẩy xe tập đi địu balo bỉm sữa giày dép cho bé và đồ dùng cho mọi người. """,0
""" Đóng gói sản phẩm rất đẹp và chắc chắn.  Shop phục vụ rất tốt. Được shop tặng quạt xinh xắn. Con m rất thích. 😊""",0
"""hình thì có chữ trên sản phẩm. còn sản phẩm nhận được không hề có chữ. chẳng biết thật giả thế nào lên ko dám dùng. shop còn nói chữ trên sản phẩm do shop dán lên. vậy thì hình 1 kiểu. sp 1 kiểu. Lần sau ko mua gì của shop nữa""",1
""" Chất lượng sản phẩm rất kém màu sắc nhợt nhạt ko như hình""",1
""" Thời gian giao hàng rất chậm Rất bực mình""",1
"""Ưu điểm:- Một gói mặt nạ dùng được khoảng 4-5 lần, chi phí thấp; - Khoảng 15-20 sau khi đắp rửa lại bằng nước lạnh là sạch. Nhược điểm: tác dụng không rõ rệt - Sau khi rửa sạch mặt, da mặt sáng lên một chút nhưng khoảng sau 30 phút lại trở về như ban đầu; - Không có tác dụng se nhỏ lỗ chân lông và giảm mụn đầu đen.""",1
"""KHI GIAO HÀNG THÌ PHÂN NỮA SẢN PHẨM ĐÚNG TRONG HÌNH CÒN PHÂN NỮA CŨNG LÀ CÀ PHÊ CON SÓC NHƯNG LÀ LOẠI KHÁC""",1
"""Mới dùng nên chưa biết ra sao. Nhưng shop đóng gói sp chắc chắn. Thanks sh!""",0
"""Hàng giao không đúng như hình mô tả yêu cầu đổi trả cũng không có hàng. Tốn thời gian phải liên hệ qua lại nhiều lần. Rất tệ.""",1
"""Đã nhạn dc hàng như chi tiết bán  ok  kiểm tra bảo hành hãng ntn ? Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn""",0
"""Dép chất lượng""",0
"""Good ^^""",0
"""Giao hàng nhanh. Đặt hôm trước hôm sau nhận được rồi. Sạc ok""",0
"""Đóng gói rất đẹp và kỹ  5 sao ủng hộ shop nhé .  Chất lượng sản phẩm tuyệt vời""",0
""" Chất lượng sản phẩm tuyệt vời. Táo ngon""",0
""" Chất lượng sản phẩm tuyệt vời ngoài mong đợi  Thời gian giao hàng rất nhanh Rất đáng tiền""",0
""" Chất lượng sản phẩm tuyệt vờituy hơi vỡ một chút do vận chuyển nhưng chất lượng ok. Đóng gói sản phẩm rất đẹp và chắc chắn""",0
""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Chị chủ tư vấn siêu dễ thương""",0
"""Mua hết 7kg bánh của shop luôn rồi ^^ vì bánh ngon.  Chất lượng sản phẩm tuyệt vời""",0
"""Sản phẩm rất đẹp chuẩn hình tôi rất thích phom nhỏ gọn dáng chân đẹp gọn chân. Mình  rất hài lòng về sản phẩm """,0
""" Shop phục vụ kém Shop phục vụ kém Shop phục vụ rất kém""",1
""" Chất lượng sản phẩm tuyệt vời Dép đi rất đẹp """,0
"""Hàng xịn đẹp tốt ngon bền long lanh. """,0
"""Ưng ý lắm ạ... shop chăm sóc khách hàng cực kỳ dễ cưng.""",0
"""Giao hàng kh đúng màu. Mặc dù đã chú thích.  """,1
""" Đóng gói sản phẩm rất đẹp và chắc chắn. Thời gian giao hàng rất nhanh. Shop phục vụ rất tốtrất đáng tiền.Thanks shop nhé!""",0
"""Tạm đươc. Bao tay ngắn như cắt của bao tay dài ra """,1
"""Kẹo ngon lắm shop""",0
""" Chất lượng sản phẩm tuyệt vời Giày đẹp mọi ng nên mua""",0
"""Nội dung dễ thương nhưng quá ngắn gọn.""",0
"""Chất lượng sản phẩm tuyệt vời thanks shop đã lên deal!""",0
"""Hàng giao về đúng mẫu rất ưng ý. Mới sử dụng nên không đánh giá về chất lượng.""",0
""" Chất lượng sản phẩm tuyệt vời cháo nấu rất nhừ và ngon""",0
"""màu đẹp  lâu phai đáng mua""",0
""" Đóng gói sản phẩm tạm được Đóng gói sản phẩm tạm được Chất lượng sản phẩm tuyệt vời""",0
"""Áo đẹp lông mượt . """,0
"""Chất lượng kém ..đặt 5 áo giao 4 áo ..quá thất vọng với kiểu làm việc của shop..đây k phải 1 lần mà là rất nhiều lần thiếu hàng ..mỗi cái vài chục k đáng nhưng cứ ăn chặn tnay thì cũng giàu đc đó""",1
"""Giày đẹp quá trời quá đất 😍 Vừa khít chân e luôn í """,0
""" Shop phục vụ rất tốt! Chưa dùng nên chưa biết kết quả!""",0
"""Giao ko đúng mẫu.  Thiếu """,1
"""Mua được cái quạt ưng lắm. Mát mẻ, màu lại đẹp. Độ bền thì chưa biết nữa. Ban đầu ráp vô thì thấy hài lòng. Shop có điểm trừ là gói hàng thấy ghê quá không được cái thùng bỏ vô cho lịch sự nữa.""",0
"""Hàg tốt. Giá tốt 👌🏻""",0
""" Chất lượng sản phẩm tuyệt vời. Hàg đẹp lắm ạ. Cứ như dì e sẽ ủg hộ shop dài hạn. """,0
"""Khong giong hinh cho lam.. nhung cung dep.. shop nhiet tinh""",0
"""Những dụng cụ cấp cứu như khóa mở ốc và những vật dụng dự phòng khác phải luôn đầy đủ trong khoang dự phòng .""",1
"""Sản phẩm không bị lỗi nhưng không được mới hoàn toàn. Tôi có thể nhìn thấy nét bút trên cuốn tập viết 1- 2. Chắc chắn sản phẩm đã qua sử dụng.""",1
""" Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời. Nhưng chắc vì màu trắng nên giày hơi bị dơ 1 xíu""",0
